Inventory Group,Product Name,RRP Incl GST,List Price,Product Description,Long Description,Colour,EAN Number,Panasonic URL
4202 SOUND BAR,SC-HTB900GNK,1799.99,608.69,3.1ch 505w Dolby Atmos Soundbar with Wifi & Chromecast,"505w, 3.1ch, Dolby Atmos, Wifi, Chromecast Built In, Works with Google Assistant, Bluetooth, Dolby Digital, Dolby True HD, DTS Digital Surround, DTS : X, HDMI Input, HDMI ARC, Wall Mountable",BLACK,8887549729270,https://www.panasonic.com/nz/consumer/home-entertainment/soundbars/sc-htb900gn.html
4202 SOUND BAR,SC-HTB100GNK,219.99,74.34,45W 2ch Soundbar with HDMI ARC,"45W, 2ch, Bluetooth, Optical Input, HDMI ARC, Dolby Digital",,8887549820076,https://www.panasonic.com/nz/consumer/home-entertainment/soundbars/sc-htb100gnk.html
4202 SOUND BAR,SC-HTB600GNK,949.99,399.99,2.1ch 360w Dolby Atmos Soundbar with Wireless Sub,"360w, 2.1ch, Dolby Atmos, Dolby Digital, Dolby True HD, DTS Digital Surround, DTS : X, Bluetooth, HDMI Input, HDMI eARC, Wall Mountable, 4K HDR Pass Through, Wireless Subwoofer",BLACK,8887549773112,https://www.panasonic.com/nz/consumer/home-entertainment/soundbars/sc-htb600gnk.html
4201 PORTABLE AUDIO,SC-NA07GN-A,89.99,30.56,Portable Bluetooth Speaker - Blue,Portable Bluetooth Speaker with Aux,BLUE,8887549772955,https://www.panasonic.com/nz/consumer/home-entertainment/bluetooth-speakers/sc-na07gn.html
4201 PORTABLE AUDIO,SC-NA07GN-H,89.99,30.56,Portable Bluetooth Speaker - Charcoal,Portable Bluetooth Speaker with Aux,GREY,8887549772931,https://www.panasonic.com/nz/consumer/home-entertainment/bluetooth-speakers/sc-na07gn.html
4201 PORTABLE AUDIO,SC-NA07GN-R,89.99,30.56,Portable Bluetooth Speaker - Red,Portable Bluetooth Speaker with Aux,RED,8887549772962,https://www.panasonic.com/nz/consumer/home-entertainment/bluetooth-speakers/sc-na07gn.html
4201 PORTABLE AUDIO,RC-800GN-K,79.99,38.35,Clock Radio with FM Tuner,"Clock Radio with FM Tuner, Orange LED, Dual Alarm Clock, Snooze Function, 10 Station Presets",BLACK,8887549831041,https://www.panasonic.com/nz/consumer/home-entertainment/portable-radio-clock-radio/rc-800gn-k.html
4201 PORTABLE AUDIO,RF-P50DGC-R,42.99,20.44,Portable AM/FM Radio,"AM/FM Pocket Radio, Earphone Jack, DC Red",,8887549672682,https://www.panasonic.com/nz/consumer/home-entertainment/portable-radio-clock-radio/rf-p50gc9.html
4201 PORTABLE AUDIO,RF-P50DGC-S,42.99,20.44,Portable AM/FM Radio,"AM/FM Pocket Radio, Earphone Jack, DC Silver",,8887549672675,https://www.panasonic.com/nz/consumer/home-entertainment/portable-radio-clock-radio/rf-p50gc9.html
4201 PORTABLE AUDIO,RX-D550GS-K,329.99,148.68,Portable CD System,"Portable radio with CD, Bluetooth and USB, 20w, 5 presets for radio, Remote control, AC or Battery power",,8887549783265,https://www.panasonic.com/nz/consumer/television-audio/audio/portable-radios-clock-radios/rx-d550gs.html
4201 PORTABLE AUDIO,RF-2400DGN-S,79.99,36.51,Portable Mantle AM/FM Radio,"AM/FM Mantle Radio, AC/DC, Earphone Jack, 10 cm Speaker",,8887549672538,https://www.panasonic.com/nz/consumer/home-entertainment/portable-radio-clock-radio/rf-2400gn9-s.html
4166 INTERCOM,VL-SV75AZ-W,579,320.97,Residential Video Intercom Kit,"Includes 7"" White monitor & 1.3MP Door station & DC PSU White",White,,https://www.panasonic.com/nz/consumer/telephones-video-intercoms/video-intercoms/video-intercom-kits/vl-sv75az.html
4166 INTERCOM,VL-MV75AZ-W,469,259.99,Residential Video Intercom Monitor,"Includes 7"" White extention monitor for SV75 kit & DC PSU White",WHITE,,https://www.panasonic.com/nz/consumer/telephones-video-intercoms/video-intercoms/video-intercom-accessories/vl-mv75az.html
4166 INTERCOM,VL-SC3235BX,1149,636.94,IP Video Intercom Home Kit with App - Black,IP Video Intercom kit for home with APP Includes: - Black Monitor (WiFi enabled; SD card slot; S. POE - 802.3af/at) - Door station (IP54; 12~24VDC; NON S.POE; 2MP camera; Supports 2 E-locks) - Power s,BLACK,888754986633,
4166 INTERCOM,VL-SC3235WX,1149,636.95,IP Video Intercom Home Kit with App - White,IP Video Intercom kit for home with APP Includes: - White Monitor (WiFi enabled; SD card slot; S. POE - 802.3af/at) - Door station (IP54; 12~24VDC; NON S.POE; 2MP camera; Supports 2 E-locks) - Power s,WHITE,8887549866340,
4166 INTERCOM,VL-MV74AZ-W,469,259.99,Residential Video Intercom Monitor,"Includes 7"" White extention monitor for SV75 kit & DC PSU White",WHITE,,https://www.panasonic.com/nz/consumer/telephones-video-intercoms/video-intercoms/video-intercom-accessories/vl-mv74az.html
4166 INTERCOM,VL-PC3800BX,145,80.38,IP Video Intercom,IP Power Distributor 8Port POE Switch 24VDC,,,https://www.panasonic.com/nz/business/security-solutions/video-intercom-solutions/vl-mc3000/vl-pc3800bx.html
4166 INTERCOM,VL-MC3000BX,360,199.57,"IP Room Monitor 7"" Touch Screen","IP Room Monitor 7"" Touch Screen with 720P resolution IP30 24VDC",,,https://www.panasonic.com/nz/business/security-solutions/video-intercom-solutions/vl-mc3000/spec.html
4166 INTERCOM,VL-VC3500BX,520,288.26,IP Door Station,IP Door Station 2M Pixel camera IP54 24VDC,,,https://www.panasonic.com/nz/business/security-solutions/video-intercom-solutions/vl-mc3000/vl-vc3500bx.html
4166 INTERCOM,VL-GC3700BX,2200,1219.57,IP Video Intercom Guard Station,IP Guard Station Corded handset with touch screen panel & 2core CPU 24VDC,,,https://www.panasonic.com/nz/business/security-solutions/video-intercom-solutions/vl-mc3000/vl-gc3700bx.html
4166 INTERCOM,VL-VC3900BX,1320,731.74,IP Video Intercom Lobby Station,"IP Lobby Station 2M Pixel camera with 5"" screen & touch button 24VDC",,,https://www.panasonic.com/nz/business/security-solutions/video-intercom-solutions/vl-mc3000/vl-vc3900bx.html
4166 INTERCOM,VL-PC3400BXD,150,83.15,IP Power Supply 60W Max Output 24VDC,IP Power Supply 60W Max Output 24VDC,,,N/A
4166 INTERCOM,VL-SWD275AZ,869,481.73,Residential Video Intercom DECT Kit,"Includes 7"" White monitor & 1.3MP Door station & DECT Sub monitor & DC PSU White",WHITE,,https://www.panasonic.com/nz/consumer/telephones-video-intercoms/video-intercoms/video-intercom-kits/vl-swd275az.html
4166 INTERCOM,VL-V524LCE,225,124.73,Residential Video Intercom Door Station,Includes 1.3MP Door Station for residential kits Silver,Silver,8887549733734,https://www.panasonic.com/nz/consumer/telephones-video-intercoms/video-intercoms/video-intercom-accessories/vl-v524lce.html
4166 INTERCOM,VL-MV75AZ-S,469,259.99,Residential Video Intercom Monitor,"Includes 7"" Silver extention monitor for SV75 kit & DC PSU Silver",SILVER,8887549765216,https://www.panasonic.com/nz/consumer/telephones-video-intercoms/video-intercoms/video-intercom-accessories/vl-mv75az.html
4166 INTERCOM,VL-VC3530BX,330,182.93,IP Video Intercom Commercial Door Station - Indoors,IP Video Intercom Commercial door station Indoors Includes: - Flush mount door station recommended for indoor installation - IP30 rated - 1MP camera - Linux Operation system - No internal memory - No,BLACK,8887549865923,
4166 INTERCOM,VL-MC3030BX,430,282.72,IP Video Intercom Commercial Monitor - Black,IP Video Intercom home monitor Includes: - 7inch 1024x600 touch screen Black Monitor - Linux Operating system - 8 channel wired alarm zone - Remote cloud intercom & unlocking via APP - 64MB RAM / 128M,BLACK,8887549865893,
4166 INTERCOM,VL-VC3930BX,1800,997.83,IP Video Intercom Commercial Lobby Station - Surface Mount,IP Video Intercom Commercial Lobby station surface mount Includes: - 7inch touch screen 1024x600 - Tempered glass panel - Dual 2MP cameras with IR support - Supports web configuration - Linux operatin,BLACK,8887549865909,
4166 INTERCOM,VL-VC3535BX,629,348.68,IP Video Intercom Home Door Station - Black,IP Video Intercom home door station Includes: - Black Flush mount door station - Passive POE (Require VL-PC3430BX PSU) - 2MP camera - IP54 rated - Linux Operation system - RAM 64MB / Flash 16MB memory,BLACK,8887549866289,
4166 INTERCOM,VL-MC3035WX,529,293.25,IP Video Intercom Home Monitor - White,IP Video Intercom home monitor Includes: - 7inch 1024x600 touch screen White Monitor - Linux Operating system - 8 channel wired alarm zone - Remote cloud intercom & unlocking via APP - 64MB RAM / 128M,WHITE,8887549866326,
4166 INTERCOM,VL-VC3931BX,2200,1219.57,IP Video Intercom Commercial Lobby Station - Flush Mount,IP Video Intercom Commercial Lobby station flush mount Includes: - 7inch touch screen 1024x600 - Tempered glass panel - Dual 2MP cameras with IR support - Supports web configuration - Linux operating,BLACK,8887549865916,
4166 INTERCOM,VL-MC3035BX,460,255,IP Video Intercom Home Monitor - Black,IP Video Intercom home monitor Includes: - 7inch 1024x600 touch screen Black Monitor - Linux Operating system - 8 channel wired alarm zone - Remote cloud intercom & unlocking via APP - 64MB RAM / 128M,BLACK,8887549866319,
4166 INTERCOM,VL-PC3430BX,120,66.52,IP Video Intercom Home Power Supply - 24VDC,IP Video Intercom Home Power Supply - 24VDC,WJOTE,8887549866296,
4166 INTERCOM,VL-MC3030WX,450,249.46,IP Video Intercom Commercial Monitor - White,IP Video Intercom home monitor Includes: - 7inch 1024x600 touch screen White Monitor - Linux Operating system - 8 channel wired alarm zone - Remote cloud intercom & unlocking via APP - 64MB RAM / 128M,WHITE,8887549866302,
4166 INTERCOM,VL-SWD272AZ,859,476.18,Residential Video Intercom DECT Kit,"Includes 7"" White monitor & Door station & DECT Sub monitor AC White",,8887549627323,https://www.panasonic.com/nz/consumer/telephones-video-intercoms/video-intercoms/video-intercom-kits/vl-swd272.html
4166 INTERCOM,VL-FKD2AZ,240,133.04,Residential Video Intercom DECT Repeater,Includes 0.3MP Door Station for residential kits Silver,,8887549560576,https://www.panasonic.com/nz/consumer/telephones-video-intercoms/video-intercoms/video-intercom-accessories/vl-fkd2az.html
4166 INTERCOM,VL-MWD272AZ,559,309.88,Residential Video Intercom DECT Kit Monitor,"Includes 7"" White monitor AC White",,8887549627415,https://www.panasonic.com/nz/consumer/telephones-video-intercoms/video-intercoms/video-intercom-accessories/vl-mwd272az.html
4166 INTERCOM,VL-LC3133BX,60,,IP Video Intercom Cloud License Fee,"IP Video Intercom 6 months Cloud data storage, valid for 1 year. Lot of 10 residences (Up to 6 APP users per residence)",,,
4160 TELEPHONES,KX-TGB210NZB,79.99,26.08,Leader Model Cordless Telephone DECT 6.0 1.8 GHz,"1.4"" Line LCD Display, Clear Sound, Call ID Compatible, Easy to Setup, 50 Name & Number Phone Book Black",,8887549533488,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tgb210nz.html
4160 TELEPHONES,KX-TG6822NZS,189.99,60.86,Cordless Telephone Twin Pack DECT 6.0 1.8 GHz,"Twin Pack, Answer Phone, Power Failure Talk System (PFTS), Eco Mode, Customised Sound System, 100 Name & Number Phone Book Pearl Silver",,8887549483936,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tg6822nzs.html
4160 TELEPHONES,KX-TGC220NZS,89.99,56.51,Cordless Telephone DECT 6.0 1.8 GHz,"1.6"" Amber Backlight LCD, Backlit keys, Alarm clock, Speed dial (16), Speaker phone, Answer phone, Handset locator Black/Silver",SILVER,8887549548123,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tgc220nz.html
4160 TELEPHONES,KX-TG2722NZB,134.99,52.17,Twin Handset Cordless Phone with Answerphone,"Twin Pack, Answer Phone, Clear Sound, Caller ID, Easy to Setup, 50 Name & Number Phone Book Black",Black,8887549497131,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tg2722nzb.html
4160 TELEPHONES,KX-TGMA44AZB,115.99,60,Additional Handset for KX TGM420AZB and KX-TGM422AZB Black,Additional Handset for KXTGM420AZB and THM422AZB Black,,8887549639944,N/A
4160 TELEPHONES,KX-TGA410AZB,136.99,97.38,Handset for KX-TG76 Series,Additional handset for KXTG7652/7653 Black,,8887549468971,N/A
4160 TELEPHONES,KX-TGB213NZB,139.99,63.47,Cordless Telephone Twin Pack DECT 6.0 1.8 GHz,"Triple Pack 1.4"" Line LCD Display, Clear Sound, Call ID Compatible, Easy to Setup, 50 Name & Number Phone Book Black",,8887549533518,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tgb213nz.html
4160 TELEPHONES,KX-TGA681AZS,62.99,48.69,Additional Handset for KX TG6811/6812/6821/6822 Black,Additional handset for KXTG6811/6812/6821/6822 Black,SILVER,8887549521393,N/A
4160 TELEPHONES,KX-TGM422AZB,249.99,121.73,Amplified Hearing & Visual Cordless Phone Twin,"Slow talk mode, incoming voice calls up to 40db, ringer volume up to 100db, large buttons, bright red illumination, 6 level tone setting, volume boost button, 3 onetouch memory buttons on base, answer",BLACK,8887549628856,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tgm422azb.html
4160 TELEPHONES,KX-TGEA20AZN,115.99,63.47,Handset for KX-TGE222,Additional handset for KXTGE222AZN Silver,BLACK,8887549546150,N/A
4160 TELEPHONES,KX-TGU432AZB,209.99,104.34,"Cordless Phone, Twin Handset, Large Button, Answering Machine","Cordless Phone twin handset with large buttons, and answering machine. Automated call block with 1000 entries.  Phonebook with up to 1000 entries. Loud volume. Built-in LED light. Pre-programmed favou",BLACK,8887549873980,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tgu432azb.html
4160 TELEPHONES,KX-TGU120AZB,129.99,62.6,"Cordless Phone, Single Handset, Large Button, Answering Machine","Cordless phone with single handset, large button and 18 min answering machine. Automated call block with up to a 1000 entries. 1.8 inch LCD screen. 100 phonebook entries. Hearing aid compatible (HAC).",BLACK,8887549868177,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tgu120azb.html
4160 TELEPHONES,KX-TGM420AZB,169.99,69.56,Amplified Hearing & Visual Cordless Phone,"Slow talk mode, incoming voice calls up to 40db, ringer volume up to 100db, large buttons, bright red illumination, 6 level tone setting, volume boost button, 3 onetouch memory buttons on base, answer",BLACK,8887549628849,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tgm420azb.html
4160 TELEPHONES,KX-A406AL,0,149,REPEATER DECT KX-TGP600,,,8887549565441,
4160 TELEPHONES,KX-TGC223NZS,169.99,86.95,Cordless Telephone Triple Pack DECT 6.0 1.8 GHz,"1.6"" Amber Backlight LCD, Backlit keys, Alarm clock, Speed dial (16), Speaker phone, Answer phone, Handset locator, Intercom (Handset to handset) Black/Silver",SILVER,8887549548451,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tgc223nz.html
4160 TELEPHONES,KX-TGHA20AZB,136.99,91.3,Handset for KX-TGH22 Series,Additional handset for KXTGH222/TGH223 Black,BLACK,8887549533686,N/A
4160 TELEPHONES,KX-TGC222NZS,129.99,72.17,Cordless Telephone Twin Pack DECT 6.0 1.8 GHz,"1.6"" Amber Backlight LCD, Backlit keys, Alarm clock, Speed dial (16), Speaker phone, Answer phone, Handset locator, Intercom (Handset to handset) Black/Silver",SILVER,8887549548154,https://www.panasonic.com/nz/consumer/petcare-telephones/telephones/cordless/kx-tgc222nz.html
4154 DSC DSLM LENSES,H-X2550GC,0,2142.6,Lumix G 25-50mm LEICA Lens,LUMIX G 2550mm Leica DG Sumilux F1.7 ASPH 77mm Filter Size,,8887549794803,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-x2550.html
4154 DSC DSLM LENSES,H-XA025GC,0,735.86,Lumix G 25mm F1.4 II LEICA Lens,"G Series Lens, LEICA DG SUMMILUX 25mm / F1.4 II ASPH. 46mm Filter Size",,8887549763571,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-xa025.html
4154 DSC DSLM LENSES,H-X09GC,0,601.93,Lumix G 9mm F1.7LEICA Lens,"G Series Lens, LEICA DG SUMMILUX 9mm / F1.7 ASPH. 55mm Filter Size",,8887549812743,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-x09gc.html
4154 DSC DSLM LENSES,H-RSA100400G,0,2079.72,LUMIX G 100-400MM MK2 LEICA LENS,"G Series Lens, Leica DG Vario 100 400 mm (200 600 mm) / F4.0 6.3 Telephotowith Power O.I.S and weather sealing 72 Filter Size",,8887549853432,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/telephoto-lenses/h-rsa100400g.html
4154 DSC DSLM LENSES,H-ES35100GC,0,1362.33,LUMIX G 35-100MM F2.8 LEICA LENS,"G Series Lens, Leica DG Vario 35100 mm (70 200mm) / F2.8 Power OIS and weather sealing Dual IS Compatable 58mm Filter Size",,8887549853425,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/telephoto-lenses/h-es35100gc.html
4154 DSC DSLM LENSES,H-ES12035GC,0,1147.5,Lumix G 12-35mm LEICA Lens,"G Series Lens,LEICA DG VARIOELMARIT 1235mm / F2.8 ASPH. / POWER O.I.S. 58mm Filter Size",,8887549827198,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-es12035gc.html
4154 DSC DSLM LENSES,H-ES12060E,0,1170.09,Lumix G 12-60mm LEICA Lens,"G Series Lens, Leica DG Vario 1260 mm (24 120mm) / F2.8 4.0 Power OIS and weather sealing Dual IS Compatable 62mm Filter Size",,5025232859184,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/standard-zoom-lenses/h-es12060e.html
4154 DSC DSLM LENSES,H-ES045E,0,894.62,Lumix G 45mm Macro LEICA Lens,"G Series Lens, Leica DG MacroElmarit 45 mm (90 mm) / FZ.8 / O.I.S 46 Filter Size",,5025232537365,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-es045e.html
4154 DSC DSLM LENSES,H-F007014E,0,1080.56,Lumix G 7-14mm Lens,"G Series Lens, Lumix G Vario 7 14 mm (14 28 mm) / F4.0",,5025232526529,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/super-wide-lenses/h-f007014e.html
4154 DSC DSLM LENSES,H-FSA100300E,0,791.31,Lumix G 100-300mm II Lens,"G Series Lens, Lumix G Vario 100 300 mm (200 600 mm) / F4.0 5.6 Telephoto, O.I.S, Dual IS 2 compatable 67mm Filter Size",,5025232862726,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/telephoto-lenses/h-fsa100300e.html
4154 DSC DSLM LENSES,H-HS030E,0,446.96,Lumix G 30mm Lens,"G Series Lens, Lumix G 30 mm (60 mm) / F2.8 / O.I.S. / Macro 46mm Filter Size",,5025232819836,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/fixed-focal-length-lenses/h-hs030e-k.html
4154 DSC DSLM LENSES,H-E08018E,0,1307.83,Lumix G 8-18mm LEICA Lens,"G Series Lens, LEICA DG Vario 818 mm (16 36 mm, 35mm equiv) / F2.84.0 67mm Filter Size",,5025232868865,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-e08018e.html
4154 DSC DSLM LENSES,H-NS043E,0,1927.66,Lens G Series LEICA 42.5mm F1.2,"G series lens, 42.5mm Leica DG Nocticron, F1.2, Power O.I.S. 67mm Filter Size",,5025232775217,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-ns043e.html
4154 DSC DSLM LENSES,H-FS12060E,0,577.82,Lumix G 12-60mm Lens,"G Seies Lens, Lumix G 1260mm (24120mm effictive) F3.55.6 ASPH, Power OIS 52mm Filter Size",,5025232847211,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/standard-zoom-lenses/h-fs12060e.html
4154 DSC DSLM LENSES,H-PS14042E-K,0,426.3,Lumix G 14-42mm Power Zoom Lens,"G Series Lens, Black collapsing 14 42mm Power Zoom Lens, Lumix G Vario (28 84 mm)/F3.55.6/Power O.I.S, Nano Surface Coating 37 Filter Size",BLACK,5025232638024,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/x-series-lenses/h-ps14042e-k.html
4154 DSC DSLM LENSES,H-FS45150EKA,0,191.3,Lumix G 45-150mm Lens,"G Series Lens, Lumix G Vario 45150mm (90 300mm) / F4.0 5.6 ASPH, Mega O.I.S, Metal Body 52 Filter size",MATT BLACK,5025232829118,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/telephoto-lenses/h-fs45150e-k.html
4154 DSC DSLM LENSES,H-H020AE-K,0,391.86,Lumix G 20mm II Lens,"G Series Lens, Lumix G 20 mm (40 mm) / F1.7 46 Filter Size",BLACK,5025232754045,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/fixed-focal-length-lenses/h-h020ae-k.html
4154 DSC DSLM LENSES,H-ES200GC,0,3580.53,Lumix G 200mm F2.8 LEICA Lens,Lumix G 200mm F2.8 LEICA Lens,,8887549695056,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-es200gc.html
4154 DSC DSLM LENSES,H-X015GC9-K,0,669.56,Lumix G 15mm LEICA Lens,Lumix G 15mm LEICA Lens,BLACK,8887549789090,
4154 DSC DSLM LENSES,H-FSA14140GC,0,646.69,Lumix G 14-140mm Lens,"G Series Lens, Lumix G 14140mm (28280mm effictive) F3.55.6 ASPH, Power OIS Weather sealed lens 58mm Filter Size",BLACK,8887549759819,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/standard-zoom-lenses/h-fsa14140gc.html
4154 DSC DSLM LENSES,H-ES50200GC9,0,2199.99,Lumix G 50-200mm LEICA Lens,Lumix G 50-200mm LEICA Lens,,8887549771781,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/telephoto-lenses/h-es50200gc.html
4154 DSC DSLM LENSES,H-X1025GC,0,2142.6,Lumix G 10-25mm LEICA Lens,LUMIX G 1025mm Leica DG Sumilux F1.7 ASPH 77mm Filter Size,,8887549763007,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-x1025.html
4154 DSC DSLM LENSES,H-HS043E-K,0,474.51,Lumix G 42.5mm Lens,"G Series Lens, Lumix G 42.5 mm (85 mm) / F1.7 / O.I.S. 37mm Filter Size",,5025232819843,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/fixed-focal-length-lenses/h-hs043e-k.html
4154 DSC DSLM LENSES,H-PS45175E-K,0,502.06,Lumix G 45-175mm Power Zoom Lens,"G Series Lens, Lumix G X Vario Power Zoom 45 175 mm (90 350 mm)/F4.05.6 ASPH, Power O.I.S, Nano Surface Coating 46 Filter Size",BLACK,5025232638000,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/x-series-lenses/h-ps45175e-k.html
4154 DSC DSLM LENSES,SXW0228,0,127.69,LENS UNIT,,BLACK,,
4154 DSC DSLM LENSES,H-F008E,0,860.18,Lumix G 8mm Fisheye,"G Series Lens, Lumix G Fisheye 8 mm / F3.5",,5025232570881,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/fixed-focal-length-lenses/h-f008e.html
4154 DSC DSLM LENSES,H-H025E-K,0,233.46,Lumix G 25mm F1.7 Lens,"G Series Lens, 25 mm (50 mm 35mm equiv) / F1.7 46mm Filter Size",,5025232835126,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-h025e.html
4154 DSC DSLM LENSES,H-X012E,0,1548.88,Lumix G 12mm LEICA Lens,LUMIX G 12mm Leica DG Sumilux F1.4 ASPH 62mm Filter Size,,5025232847358,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-lenses/leica-lenses/h-x012e.html
4152 DSC DSLM,DC-G100DKGNK,0,1052.16,Lumix G100D with 12-32mm Lens,Lumix G100D with 12-32mm lens,,8887549858710,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-mirrorless-dslm-cameras/dc-g100dkgn-k.html
4152 DSC DSLM,DC-G97MGN,0,1251.39,LUMIX G97 Bundle with 12-60mm Lumix Lens,LUMIX G97 bundle with 12-60mm Lumix Lens,BLACK,8887549881893,
4152 DSC DSLM,DC-G9M2GN,,2869.56,Lumix G9II Body,Lumix G9II Body,BLACK,,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-mirrorless-dslm-cameras/dc-g9m2gn.html
4152 DSC DSLM,DC-GH5M2GN,0,2066.08,Lumix GH5 Mk2 Body,"20mp Micro Four thirds sensor, 4K60p @ 10bit video, Wifi Livestreaming, DUAL IS 2, 3."" touch (1.84MP Dot) LCD screen, OLED (3.6MP dot) LVF, weather sealed, Wifi & Bluetooth wih android and iOS apps Bl",,8887549797514,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-g-mirrorless-dslm-cameras/dc-gh5m2gn.html
4150 DSC COMPACT,DC-FZ80DGN-K,0,650.43,Lumix FZ80D Superzoom Camera,Lumix FZ80D Superzoom Camera,BLACK,8887549868627,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-digital-cameras/compact-zoom/dc-fz80dgn-k.html
4150 DSC COMPACT,DC-TZ99GN-K,0,695.65,Lumix Travel Zoom Camera - Black,"Lumix Trave Zoom compact camera, 30x Optical Zoom, 24-720mm F3.3-6.4 LEICA DC Lens, 20MP MOS sensor, 3"" 1840k 180deg tilt LCD, USB-C 4k Video",BLACK,8887549881800,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-digital-cameras/compact-zoom/dc-tz99ga.html
4150 DSC COMPACT,DC-TZ99GN-S,0,695.65,Lumix Travel Zoom Camera - Silver,Lumix TZ99 Travel Zoom Camera,SILVER,8887549881817,https://www.panasonic.com/nz/consumer/cameras-camcorders/lumix-digital-cameras/compact-zoom/dc-tz99ga.html
4137 BLU RAY PLAYER,DMP-BD84GN-K,189.99,94.99,Blu-ray Player,"Full HD Blu-ray Disc™  Playback, DVD/CD Playback, USB/HDD Playback, Netflix, VOD in HD quality, Internet Apps (simple), LAN Port, HDMI x1",,8887549621512,https://www.panasonic.com/nz/consumer/home-entertainment/blu-ray-dvd-players-all/dmp-bd84gn.html
4137 BLU RAY PLAYER,DP-UB9000GN1,2199.99,1239.12,4k HDR Blu-ray Player with Hifi Components,"4K Bluray playback, HCX Processor, HiRes Audio, HDR10+, Dolby Vision, THX Certified, Twin HDMI, 4K Netflix, 4K YouTube, WiFi, DA Converter, Gold Plated Analogue Audio LR, Analogue Audio 7.1ch, Coaxial",BLACK,8887549798764,https://www.panasonic.com/nz/consumer/home-entertainment/blu-ray-dvd-players-all/dp-ub9000gnk.html
4137 BLU RAY PLAYER,DP-UB820GNK,849.99,437.82,4K HDR Smart Blu-ray Player,"4K Bluray playback, HCX Processor, HiRes Audio, HDR10+, Dolby Vision, Twin HDMI, 4K Netflix, 4K YouTube, WiFi, DA Converter, Analogue Audio LR, Analogue Audio 7.1ch",BLACK,8887549708718,https://www.panasonic.com/nz/consumer/home-entertainment/blu-ray-dvd-players-all/dp-ub820.html
4137 BLU RAY PLAYER,DP-UB150GN-K,369.99,189.99,4K HDR Blu-ray Player,"4K BluRay Playback, HCX Processor, HiRes Audio, LAN Connection",BLACK,8887549732805,https://www.panasonic.com/nz/consumer/home-entertainment/blu-ray-dvd-players-all/dp-ub150gn-k.html
